"","n0_j_bin","n0_y_bin","n0_a_bin","condition","decision","mortalityType","0-162.5","162.5-325","325-487.5","487.5-650"
"1833","87.5-131.25","25-37.5","75-100",2,7,1,0.994535519125683,0.00546448087431694,0,0
"1834","87.5-131.25","25-37.5","75-100",2,7,2,0.995305164319249,0.00469483568075117,0,0
"1835","87.5-131.25","25-37.5","75-100",3,1,1,0,0.957894736842105,0.0421052631578947,0
"1836","87.5-131.25","25-37.5","75-100",3,1,2,0,0.916279069767442,0.0837209302325581,0
"1837","87.5-131.25","25-37.5","75-100",3,2,1,0,0.962962962962963,0.037037037037037,0
"1838","87.5-131.25","25-37.5","75-100",3,2,2,0,0.918478260869565,0.0815217391304348,0
"1839","87.5-131.25","25-37.5","75-100",3,3,1,0,0.975,0.025,0
"1840","87.5-131.25","25-37.5","75-100",3,3,2,0,0.931330472103004,0.0686695278969957,0
"1841","87.5-131.25","25-37.5","75-100",3,4,1,0,0.960591133004926,0.0394088669950739,0
"1842","87.5-131.25","25-37.5","75-100",3,4,2,0,0.924170616113744,0.0758293838862559,0
"1843","87.5-131.25","25-37.5","75-100",3,5,1,0,0.995652173913044,0.00434782608695652,0
"1844","87.5-131.25","25-37.5","75-100",3,5,2,0,0.903669724770642,0.0963302752293578,0
"1845","87.5-131.25","25-37.5","75-100",3,6,1,0,1,0,0
"1846","87.5-131.25","25-37.5","75-100",3,6,2,0,0.894977168949772,0.105022831050228,0
"1847","87.5-131.25","25-37.5","75-100",3,7,1,0,0.913265306122449,0.086734693877551,0
"1848","87.5-131.25","25-37.5","75-100",3,7,2,0,0.914438502673797,0.0855614973262032,0
"1849","87.5-131.25","37.5-50","0-25",1,1,1,1,0,0,0
"1850","87.5-131.25","37.5-50","0-25",1,1,2,1,0,0,0
"1851","87.5-131.25","37.5-50","0-25",1,2,1,1,0,0,0
"1852","87.5-131.25","37.5-50","0-25",1,2,2,1,0,0,0
"1853","87.5-131.25","37.5-50","0-25",1,3,1,1,0,0,0
"1854","87.5-131.25","37.5-50","0-25",1,3,2,1,0,0,0
"1855","87.5-131.25","37.5-50","0-25",1,4,1,1,0,0,0
"1856","87.5-131.25","37.5-50","0-25",1,4,2,1,0,0,0
"1857","87.5-131.25","37.5-50","0-25",1,5,1,1,0,0,0
"1858","87.5-131.25","37.5-50","0-25",1,5,2,1,0,0,0
"1859","87.5-131.25","37.5-50","0-25",1,6,1,1,0,0,0
"1860","87.5-131.25","37.5-50","0-25",1,6,2,1,0,0,0
"1861","87.5-131.25","37.5-50","0-25",1,7,1,1,0,0,0
"1862","87.5-131.25","37.5-50","0-25",1,7,2,1,0,0,0
"1863","87.5-131.25","37.5-50","0-25",2,1,1,1,0,0,0
"1864","87.5-131.25","37.5-50","0-25",2,1,2,1,0,0,0
"1865","87.5-131.25","37.5-50","0-25",2,2,1,1,0,0,0
"1866","87.5-131.25","37.5-50","0-25",2,2,2,1,0,0,0
"1867","87.5-131.25","37.5-50","0-25",2,3,1,1,0,0,0
"1868","87.5-131.25","37.5-50","0-25",2,3,2,1,0,0,0
"1869","87.5-131.25","37.5-50","0-25",2,4,1,1,0,0,0
"1870","87.5-131.25","37.5-50","0-25",2,4,2,1,0,0,0
"1871","87.5-131.25","37.5-50","0-25",2,5,1,1,0,0,0
"1872","87.5-131.25","37.5-50","0-25",2,5,2,1,0,0,0
"1873","87.5-131.25","37.5-50","0-25",2,6,1,1,0,0,0
"1874","87.5-131.25","37.5-50","0-25",2,6,2,1,0,0,0
"1875","87.5-131.25","37.5-50","0-25",2,7,1,1,0,0,0
"1876","87.5-131.25","37.5-50","0-25",2,7,2,1,0,0,0
"1877","87.5-131.25","37.5-50","0-25",3,1,1,0.264840182648402,0.735159817351598,0,0
"1878","87.5-131.25","37.5-50","0-25",3,1,2,0.257261410788382,0.742738589211618,0,0
"1879","87.5-131.25","37.5-50","0-25",3,2,1,0.357487922705314,0.642512077294686,0,0
"1880","87.5-131.25","37.5-50","0-25",3,2,2,0.220833333333333,0.779166666666667,0,0
"1881","87.5-131.25","37.5-50","0-25",3,3,1,0.477064220183486,0.522935779816514,0,0
"1882","87.5-131.25","37.5-50","0-25",3,3,2,0.248888888888889,0.751111111111111,0,0
"1883","87.5-131.25","37.5-50","0-25",3,4,1,0.392241379310345,0.607758620689655,0,0
"1884","87.5-131.25","37.5-50","0-25",3,4,2,0.215767634854772,0.784232365145228,0,0
"1885","87.5-131.25","37.5-50","0-25",3,5,1,0.458715596330275,0.541284403669725,0,0
"1886","87.5-131.25","37.5-50","0-25",3,5,2,0.241379310344828,0.758620689655172,0,0
"1887","87.5-131.25","37.5-50","0-25",3,6,1,0.637931034482759,0.362068965517241,0,0
"1888","87.5-131.25","37.5-50","0-25",3,6,2,0.232673267326733,0.767326732673267,0,0
"1889","87.5-131.25","37.5-50","0-25",3,7,1,0.234146341463415,0.765853658536585,0,0
"1890","87.5-131.25","37.5-50","0-25",3,7,2,0.244444444444444,0.755555555555556,0,0
"1891","87.5-131.25","37.5-50","25-50",1,1,1,1,0,0,0
"1892","87.5-131.25","37.5-50","25-50",1,1,2,1,0,0,0
"1893","87.5-131.25","37.5-50","25-50",1,2,1,1,0,0,0
"1894","87.5-131.25","37.5-50","25-50",1,2,2,1,0,0,0
"1895","87.5-131.25","37.5-50","25-50",1,3,1,1,0,0,0
"1896","87.5-131.25","37.5-50","25-50",1,3,2,1,0,0,0
"1897","87.5-131.25","37.5-50","25-50",1,4,1,1,0,0,0
"1898","87.5-131.25","37.5-50","25-50",1,4,2,1,0,0,0
"1899","87.5-131.25","37.5-50","25-50",1,5,1,1,0,0,0
"1900","87.5-131.25","37.5-50","25-50",1,5,2,1,0,0,0
"1901","87.5-131.25","37.5-50","25-50",1,6,1,1,0,0,0
"1902","87.5-131.25","37.5-50","25-50",1,6,2,1,0,0,0
"1903","87.5-131.25","37.5-50","25-50",1,7,1,1,0,0,0
"1904","87.5-131.25","37.5-50","25-50",1,7,2,1,0,0,0
"1905","87.5-131.25","37.5-50","25-50",2,1,1,1,0,0,0
"1906","87.5-131.25","37.5-50","25-50",2,1,2,1,0,0,0
"1907","87.5-131.25","37.5-50","25-50",2,2,1,1,0,0,0
"1908","87.5-131.25","37.5-50","25-50",2,2,2,1,0,0,0
"1909","87.5-131.25","37.5-50","25-50",2,3,1,1,0,0,0
"1910","87.5-131.25","37.5-50","25-50",2,3,2,1,0,0,0
"1911","87.5-131.25","37.5-50","25-50",2,4,1,1,0,0,0
"1912","87.5-131.25","37.5-50","25-50",2,4,2,1,0,0,0
"1913","87.5-131.25","37.5-50","25-50",2,5,1,1,0,0,0
"1914","87.5-131.25","37.5-50","25-50",2,5,2,1,0,0,0
"1915","87.5-131.25","37.5-50","25-50",2,6,1,1,0,0,0
"1916","87.5-131.25","37.5-50","25-50",2,6,2,1,0,0,0
"1917","87.5-131.25","37.5-50","25-50",2,7,1,1,0,0,0
"1918","87.5-131.25","37.5-50","25-50",2,7,2,1,0,0,0
"1919","87.5-131.25","37.5-50","25-50",3,1,1,0.0043859649122807,0.995614035087719,0,0
"1920","87.5-131.25","37.5-50","25-50",3,1,2,0.0087719298245614,0.991228070175439,0,0
"1921","87.5-131.25","37.5-50","25-50",3,2,1,0.0355555555555556,0.964444444444444,0,0
"1922","87.5-131.25","37.5-50","25-50",3,2,2,0.012987012987013,0.987012987012987,0,0
"1923","87.5-131.25","37.5-50","25-50",3,3,1,0.0232558139534884,0.976744186046512,0,0
"1924","87.5-131.25","37.5-50","25-50",3,3,2,0.0141509433962264,0.985849056603774,0,0
"1925","87.5-131.25","37.5-50","25-50",3,4,1,0.0218340611353712,0.978165938864629,0,0
"1926","87.5-131.25","37.5-50","25-50",3,4,2,0.0128755364806867,0.987124463519313,0,0
"1927","87.5-131.25","37.5-50","25-50",3,5,1,0.0625,0.9375,0,0
"1928","87.5-131.25","37.5-50","25-50",3,5,2,0.0122448979591837,0.987755102040816,0,0
"1929","87.5-131.25","37.5-50","25-50",3,6,1,0.138392857142857,0.861607142857143,0,0
"1930","87.5-131.25","37.5-50","25-50",3,6,2,0,1,0,0
"1931","87.5-131.25","37.5-50","25-50",3,7,1,0.00471698113207547,0.995283018867924,0,0
"1932","87.5-131.25","37.5-50","25-50",3,7,2,0.00425531914893617,0.995744680851064,0,0
"1933","87.5-131.25","37.5-50","50-75",1,1,1,1,0,0,0
"1934","87.5-131.25","37.5-50","50-75",1,1,2,1,0,0,0
"1935","87.5-131.25","37.5-50","50-75",1,2,1,1,0,0,0
"1936","87.5-131.25","37.5-50","50-75",1,2,2,1,0,0,0
"1937","87.5-131.25","37.5-50","50-75",1,3,1,1,0,0,0
"1938","87.5-131.25","37.5-50","50-75",1,3,2,1,0,0,0
"1939","87.5-131.25","37.5-50","50-75",1,4,1,1,0,0,0
"1940","87.5-131.25","37.5-50","50-75",1,4,2,1,0,0,0
"1941","87.5-131.25","37.5-50","50-75",1,5,1,1,0,0,0
"1942","87.5-131.25","37.5-50","50-75",1,5,2,1,0,0,0
"1943","87.5-131.25","37.5-50","50-75",1,6,1,1,0,0,0
"1944","87.5-131.25","37.5-50","50-75",1,6,2,1,0,0,0
"1945","87.5-131.25","37.5-50","50-75",1,7,1,1,0,0,0
"1946","87.5-131.25","37.5-50","50-75",1,7,2,1,0,0,0
"1947","87.5-131.25","37.5-50","50-75",2,1,1,1,0,0,0
"1948","87.5-131.25","37.5-50","50-75",2,1,2,1,0,0,0
"1949","87.5-131.25","37.5-50","50-75",2,2,1,1,0,0,0
"1950","87.5-131.25","37.5-50","50-75",2,2,2,1,0,0,0
"1951","87.5-131.25","37.5-50","50-75",2,3,1,1,0,0,0
"1952","87.5-131.25","37.5-50","50-75",2,3,2,1,0,0,0
"1953","87.5-131.25","37.5-50","50-75",2,4,1,1,0,0,0
"1954","87.5-131.25","37.5-50","50-75",2,4,2,1,0,0,0
"1955","87.5-131.25","37.5-50","50-75",2,5,1,1,0,0,0
"1956","87.5-131.25","37.5-50","50-75",2,5,2,1,0,0,0
"1957","87.5-131.25","37.5-50","50-75",2,6,1,1,0,0,0
"1958","87.5-131.25","37.5-50","50-75",2,6,2,1,0,0,0
"1959","87.5-131.25","37.5-50","50-75",2,7,1,1,0,0,0
"1960","87.5-131.25","37.5-50","50-75",2,7,2,1,0,0,0
"1961","87.5-131.25","37.5-50","50-75",3,1,1,0,1,0,0
"1962","87.5-131.25","37.5-50","50-75",3,1,2,0,0.990566037735849,0.00943396226415094,0
"1963","87.5-131.25","37.5-50","50-75",3,2,1,0,1,0,0
"1964","87.5-131.25","37.5-50","50-75",3,2,2,0,0.995412844036697,0.00458715596330275,0
"1965","87.5-131.25","37.5-50","50-75",3,3,1,0,1,0,0
"1966","87.5-131.25","37.5-50","50-75",3,3,2,0,0.978902953586498,0.0210970464135021,0
"1967","87.5-131.25","37.5-50","50-75",3,4,1,0,0.994708994708995,0.00529100529100529,0
"1968","87.5-131.25","37.5-50","50-75",3,4,2,0,0.976851851851852,0.0231481481481481,0
"1969","87.5-131.25","37.5-50","50-75",3,5,1,0,1,0,0
"1970","87.5-131.25","37.5-50","50-75",3,5,2,0,0.986046511627907,0.013953488372093,0
"1971","87.5-131.25","37.5-50","50-75",3,6,1,0,1,0,0
"1972","87.5-131.25","37.5-50","50-75",3,6,2,0,0.98974358974359,0.0102564102564103,0
"1973","87.5-131.25","37.5-50","50-75",3,7,1,0,0.982608695652174,0.0173913043478261,0
"1974","87.5-131.25","37.5-50","50-75",3,7,2,0,0.988372093023256,0.0116279069767442,0
"1975","87.5-131.25","37.5-50","75-100",1,1,1,1,0,0,0
"1976","87.5-131.25","37.5-50","75-100",1,1,2,1,0,0,0
"1977","87.5-131.25","37.5-50","75-100",1,2,1,1,0,0,0
"1978","87.5-131.25","37.5-50","75-100",1,2,2,1,0,0,0
"1979","87.5-131.25","37.5-50","75-100",1,3,1,1,0,0,0
"1980","87.5-131.25","37.5-50","75-100",1,3,2,1,0,0,0
"1981","87.5-131.25","37.5-50","75-100",1,4,1,1,0,0,0
"1982","87.5-131.25","37.5-50","75-100",1,4,2,1,0,0,0
"1983","87.5-131.25","37.5-50","75-100",1,5,1,1,0,0,0
"1984","87.5-131.25","37.5-50","75-100",1,5,2,1,0,0,0
"1985","87.5-131.25","37.5-50","75-100",1,6,1,1,0,0,0
"1986","87.5-131.25","37.5-50","75-100",1,6,2,1,0,0,0
"1987","87.5-131.25","37.5-50","75-100",1,7,1,1,0,0,0
"1988","87.5-131.25","37.5-50","75-100",1,7,2,1,0,0,0
"1989","87.5-131.25","37.5-50","75-100",2,1,1,0.995594713656388,0.00440528634361234,0,0
"1990","87.5-131.25","37.5-50","75-100",2,1,2,0.984924623115578,0.0150753768844221,0,0
"1991","87.5-131.25","37.5-50","75-100",2,2,1,0.970588235294118,0.0294117647058824,0,0
"1992","87.5-131.25","37.5-50","75-100",2,2,2,0.973451327433628,0.0265486725663717,0,0
"1993","87.5-131.25","37.5-50","75-100",2,3,1,0.975490196078431,0.0245098039215686,0,0
"1994","87.5-131.25","37.5-50","75-100",2,3,2,0.994871794871795,0.00512820512820513,0,0
"1995","87.5-131.25","37.5-50","75-100",2,4,1,0.985645933014354,0.0143540669856459,0,0
"1996","87.5-131.25","37.5-50","75-100",2,4,2,0.984848484848485,0.0151515151515152,0,0
"1997","87.5-131.25","37.5-50","75-100",2,5,1,0.995305164319249,0.00469483568075117,0,0
"1998","87.5-131.25","37.5-50","75-100",2,5,2,0.991769547325103,0.00823045267489712,0,0
"1999","87.5-131.25","37.5-50","75-100",2,6,1,1,0,0,0
"2000","87.5-131.25","37.5-50","75-100",2,6,2,0.985981308411215,0.014018691588785,0,0
"2001","87.5-131.25","37.5-50","75-100",2,7,1,0.975609756097561,0.024390243902439,0,0
"2002","87.5-131.25","37.5-50","75-100",2,7,2,0.972375690607735,0.0276243093922652,0,0
"2003","87.5-131.25","37.5-50","75-100",3,1,1,0,0.830434782608696,0.169565217391304,0
"2004","87.5-131.25","37.5-50","75-100",3,1,2,0,0.861878453038674,0.138121546961326,0
"2005","87.5-131.25","37.5-50","75-100",3,2,1,0,0.895287958115183,0.104712041884817,0
"2006","87.5-131.25","37.5-50","75-100",3,2,2,0,0.767068273092369,0.232931726907631,0
"2007","87.5-131.25","37.5-50","75-100",3,3,1,0,0.908212560386473,0.0917874396135266,0
"2008","87.5-131.25","37.5-50","75-100",3,3,2,0,0.832535885167464,0.167464114832536,0
"2009","87.5-131.25","37.5-50","75-100",3,4,1,0,0.904040404040404,0.095959595959596,0
"2010","87.5-131.25","37.5-50","75-100",3,4,2,0,0.766816143497758,0.233183856502242,0
"2011","87.5-131.25","37.5-50","75-100",3,5,1,0,0.957547169811321,0.0424528301886792,0
"2012","87.5-131.25","37.5-50","75-100",3,5,2,0,0.794642857142857,0.205357142857143,0
"2013","87.5-131.25","37.5-50","75-100",3,6,1,0,0.995348837209302,0.00465116279069767,0
"2014","87.5-131.25","37.5-50","75-100",3,6,2,0,0.826732673267327,0.173267326732673,0
"2015","87.5-131.25","37.5-50","75-100",3,7,1,0,0.765258215962441,0.234741784037559,0
"2016","87.5-131.25","37.5-50","75-100",3,7,2,0,0.770334928229665,0.229665071770335,0
"2017","131.25-175","0-12.5","0-25",1,1,1,1,0,0,0
"2018","131.25-175","0-12.5","0-25",1,1,2,1,0,0,0
"2019","131.25-175","0-12.5","0-25",1,2,1,1,0,0,0
"2020","131.25-175","0-12.5","0-25",1,2,2,1,0,0,0
"2021","131.25-175","0-12.5","0-25",1,3,1,1,0,0,0
"2022","131.25-175","0-12.5","0-25",1,3,2,1,0,0,0
"2023","131.25-175","0-12.5","0-25",1,4,1,1,0,0,0
"2024","131.25-175","0-12.5","0-25",1,4,2,1,0,0,0
"2025","131.25-175","0-12.5","0-25",1,5,1,1,0,0,0
"2026","131.25-175","0-12.5","0-25",1,5,2,1,0,0,0
"2027","131.25-175","0-12.5","0-25",1,6,1,1,0,0,0
"2028","131.25-175","0-12.5","0-25",1,6,2,1,0,0,0
"2029","131.25-175","0-12.5","0-25",1,7,1,1,0,0,0
"2030","131.25-175","0-12.5","0-25",1,7,2,1,0,0,0
"2031","131.25-175","0-12.5","0-25",2,1,1,1,0,0,0
"2032","131.25-175","0-12.5","0-25",2,1,2,1,0,0,0
"2033","131.25-175","0-12.5","0-25",2,2,1,1,0,0,0
"2034","131.25-175","0-12.5","0-25",2,2,2,1,0,0,0
"2035","131.25-175","0-12.5","0-25",2,3,1,1,0,0,0
"2036","131.25-175","0-12.5","0-25",2,3,2,1,0,0,0
"2037","131.25-175","0-12.5","0-25",2,4,1,1,0,0,0
"2038","131.25-175","0-12.5","0-25",2,4,2,1,0,0,0
"2039","131.25-175","0-12.5","0-25",2,5,1,1,0,0,0
"2040","131.25-175","0-12.5","0-25",2,5,2,1,0,0,0
"2041","131.25-175","0-12.5","0-25",2,6,1,1,0,0,0
"2042","131.25-175","0-12.5","0-25",2,6,2,1,0,0,0
"2043","131.25-175","0-12.5","0-25",2,7,1,1,0,0,0
"2044","131.25-175","0-12.5","0-25",2,7,2,1,0,0,0
"2045","131.25-175","0-12.5","0-25",3,1,1,0.485148514851485,0.514851485148515,0,0
"2046","131.25-175","0-12.5","0-25",3,1,2,0.306666666666667,0.693333333333333,0,0
"2047","131.25-175","0-12.5","0-25",3,2,1,0.524509803921569,0.475490196078431,0,0
"2048","131.25-175","0-12.5","0-25",3,2,2,0.277272727272727,0.722727272727273,0,0
"2049","131.25-175","0-12.5","0-25",3,3,1,0.669811320754717,0.330188679245283,0,0
"2050","131.25-175","0-12.5","0-25",3,3,2,0.284444444444444,0.715555555555556,0,0
"2051","131.25-175","0-12.5","0-25",3,4,1,0.45679012345679,0.54320987654321,0,0
"2052","131.25-175","0-12.5","0-25",3,4,2,0.310185185185185,0.689814814814815,0,0
"2053","131.25-175","0-12.5","0-25",3,5,1,0.622727272727273,0.377272727272727,0,0
"2054","131.25-175","0-12.5","0-25",3,5,2,0.368421052631579,0.631578947368421,0,0
"2055","131.25-175","0-12.5","0-25",3,6,1,0.79372197309417,0.20627802690583,0,0
"2056","131.25-175","0-12.5","0-25",3,6,2,0.314553990610329,0.685446009389671,0,0
"2057","131.25-175","0-12.5","0-25",3,7,1,0.253456221198157,0.746543778801843,0,0
"2058","131.25-175","0-12.5","0-25",3,7,2,0.316037735849057,0.683962264150943,0,0
"2059","131.25-175","0-12.5","25-50",1,1,1,1,0,0,0
"2060","131.25-175","0-12.5","25-50",1,1,2,1,0,0,0
"2061","131.25-175","0-12.5","25-50",1,2,1,1,0,0,0
"2062","131.25-175","0-12.5","25-50",1,2,2,1,0,0,0
"2063","131.25-175","0-12.5","25-50",1,3,1,1,0,0,0
"2064","131.25-175","0-12.5","25-50",1,3,2,1,0,0,0
"2065","131.25-175","0-12.5","25-50",1,4,1,1,0,0,0
"2066","131.25-175","0-12.5","25-50",1,4,2,1,0,0,0
"2067","131.25-175","0-12.5","25-50",1,5,1,1,0,0,0
"2068","131.25-175","0-12.5","25-50",1,5,2,1,0,0,0
"2069","131.25-175","0-12.5","25-50",1,6,1,1,0,0,0
"2070","131.25-175","0-12.5","25-50",1,6,2,1,0,0,0
"2071","131.25-175","0-12.5","25-50",1,7,1,1,0,0,0
"2072","131.25-175","0-12.5","25-50",1,7,2,1,0,0,0
"2073","131.25-175","0-12.5","25-50",2,1,1,1,0,0,0
"2074","131.25-175","0-12.5","25-50",2,1,2,1,0,0,0
"2075","131.25-175","0-12.5","25-50",2,2,1,1,0,0,0
"2076","131.25-175","0-12.5","25-50",2,2,2,1,0,0,0
"2077","131.25-175","0-12.5","25-50",2,3,1,1,0,0,0
"2078","131.25-175","0-12.5","25-50",2,3,2,1,0,0,0
"2079","131.25-175","0-12.5","25-50",2,4,1,1,0,0,0
"2080","131.25-175","0-12.5","25-50",2,4,2,1,0,0,0
"2081","131.25-175","0-12.5","25-50",2,5,1,1,0,0,0
"2082","131.25-175","0-12.5","25-50",2,5,2,1,0,0,0
"2083","131.25-175","0-12.5","25-50",2,6,1,1,0,0,0
"2084","131.25-175","0-12.5","25-50",2,6,2,1,0,0,0
"2085","131.25-175","0-12.5","25-50",2,7,1,1,0,0,0
"2086","131.25-175","0-12.5","25-50",2,7,2,1,0,0,0
"2087","131.25-175","0-12.5","25-50",3,1,1,0.0398009950248756,0.960199004975124,0,0
"2088","131.25-175","0-12.5","25-50",3,1,2,0.00865800865800866,0.991341991341991,0,0
"2089","131.25-175","0-12.5","25-50",3,2,1,0.0544554455445545,0.945544554455445,0,0
"2090","131.25-175","0-12.5","25-50",3,2,2,0.00938967136150235,0.990610328638498,0,0
"2091","131.25-175","0-12.5","25-50",3,3,1,0.0849056603773585,0.915094339622642,0,0
"2092","131.25-175","0-12.5","25-50",3,3,2,0.00904977375565611,0.990950226244344,0,0
"2093","131.25-175","0-12.5","25-50",3,4,1,0.0428571428571429,0.957142857142857,0,0
"2094","131.25-175","0-12.5","25-50",3,4,2,0,1,0,0
"2095","131.25-175","0-12.5","25-50",3,5,1,0.0990566037735849,0.900943396226415,0,0
"2096","131.25-175","0-12.5","25-50",3,5,2,0.0283018867924528,0.971698113207547,0,0
"2097","131.25-175","0-12.5","25-50",3,6,1,0.178899082568807,0.821100917431193,0,0
"2098","131.25-175","0-12.5","25-50",3,6,2,0.0130434782608696,0.98695652173913,0,0
"2099","131.25-175","0-12.5","25-50",3,7,1,0.0137614678899083,0.986238532110092,0,0
"2100","131.25-175","0-12.5","25-50",3,7,2,0.0216450216450216,0.978354978354978,0,0
"2101","131.25-175","0-12.5","50-75",1,1,1,1,0,0,0
"2102","131.25-175","0-12.5","50-75",1,1,2,1,0,0,0
"2103","131.25-175","0-12.5","50-75",1,2,1,1,0,0,0
"2104","131.25-175","0-12.5","50-75",1,2,2,1,0,0,0
"2105","131.25-175","0-12.5","50-75",1,3,1,1,0,0,0
"2106","131.25-175","0-12.5","50-75",1,3,2,1,0,0,0
"2107","131.25-175","0-12.5","50-75",1,4,1,1,0,0,0
"2108","131.25-175","0-12.5","50-75",1,4,2,1,0,0,0
"2109","131.25-175","0-12.5","50-75",1,5,1,1,0,0,0
"2110","131.25-175","0-12.5","50-75",1,5,2,1,0,0,0
"2111","131.25-175","0-12.5","50-75",1,6,1,1,0,0,0
"2112","131.25-175","0-12.5","50-75",1,6,2,1,0,0,0
"2113","131.25-175","0-12.5","50-75",1,7,1,1,0,0,0
"2114","131.25-175","0-12.5","50-75",1,7,2,1,0,0,0
"2115","131.25-175","0-12.5","50-75",2,1,1,1,0,0,0
"2116","131.25-175","0-12.5","50-75",2,1,2,1,0,0,0
"2117","131.25-175","0-12.5","50-75",2,2,1,1,0,0,0
"2118","131.25-175","0-12.5","50-75",2,2,2,1,0,0,0
"2119","131.25-175","0-12.5","50-75",2,3,1,1,0,0,0
"2120","131.25-175","0-12.5","50-75",2,3,2,1,0,0,0
"2121","131.25-175","0-12.5","50-75",2,4,1,1,0,0,0
"2122","131.25-175","0-12.5","50-75",2,4,2,1,0,0,0
"2123","131.25-175","0-12.5","50-75",2,5,1,1,0,0,0
"2124","131.25-175","0-12.5","50-75",2,5,2,1,0,0,0
"2125","131.25-175","0-12.5","50-75",2,6,1,1,0,0,0
"2126","131.25-175","0-12.5","50-75",2,6,2,1,0,0,0
"2127","131.25-175","0-12.5","50-75",2,7,1,1,0,0,0
"2128","131.25-175","0-12.5","50-75",2,7,2,1,0,0,0
"2129","131.25-175","0-12.5","50-75",3,1,1,0,0.991341991341991,0.00865800865800866,0
"2130","131.25-175","0-12.5","50-75",3,1,2,0,0.994949494949495,0.00505050505050505,0
"2131","131.25-175","0-12.5","50-75",3,2,1,0,1,0,0
"2132","131.25-175","0-12.5","50-75",3,2,2,0,0.990476190476191,0.00952380952380952,0
"2133","131.25-175","0-12.5","50-75",3,3,1,0,1,0,0
"2134","131.25-175","0-12.5","50-75",3,3,2,0,1,0,0
"2135","131.25-175","0-12.5","50-75",3,4,1,0,1,0,0
"2136","131.25-175","0-12.5","50-75",3,4,2,0,0.995260663507109,0.004739336492891,0
"2137","131.25-175","0-12.5","50-75",3,5,1,0.00411522633744856,0.995884773662551,0,0
"2138","131.25-175","0-12.5","50-75",3,5,2,0,0.995594713656388,0.00440528634361234,0
"2139","131.25-175","0-12.5","50-75",3,6,1,0,1,0,0
"2140","131.25-175","0-12.5","50-75",3,6,2,0,0.994974874371859,0.0050251256281407,0
"2141","131.25-175","0-12.5","50-75",3,7,1,0,0.990566037735849,0.00943396226415094,0
"2142","131.25-175","0-12.5","50-75",3,7,2,0,0.995,0.005,0
"2143","131.25-175","0-12.5","75-100",1,1,1,1,0,0,0
"2144","131.25-175","0-12.5","75-100",1,1,2,1,0,0,0
"2145","131.25-175","0-12.5","75-100",1,2,1,1,0,0,0
"2146","131.25-175","0-12.5","75-100",1,2,2,1,0,0,0
"2147","131.25-175","0-12.5","75-100",1,3,1,1,0,0,0
"2148","131.25-175","0-12.5","75-100",1,3,2,1,0,0,0
"2149","131.25-175","0-12.5","75-100",1,4,1,1,0,0,0
"2150","131.25-175","0-12.5","75-100",1,4,2,1,0,0,0
"2151","131.25-175","0-12.5","75-100",1,5,1,1,0,0,0
"2152","131.25-175","0-12.5","75-100",1,5,2,1,0,0,0
"2153","131.25-175","0-12.5","75-100",1,6,1,1,0,0,0
"2154","131.25-175","0-12.5","75-100",1,6,2,1,0,0,0
"2155","131.25-175","0-12.5","75-100",1,7,1,1,0,0,0
"2156","131.25-175","0-12.5","75-100",1,7,2,1,0,0,0
"2157","131.25-175","0-12.5","75-100",2,1,1,0.995121951219512,0.0048780487804878,0,0
"2158","131.25-175","0-12.5","75-100",2,1,2,0.991769547325103,0.00823045267489712,0,0
"2159","131.25-175","0-12.5","75-100",2,2,1,0.995260663507109,0.004739336492891,0,0
"2160","131.25-175","0-12.5","75-100",2,2,2,0.985714285714286,0.0142857142857143,0,0
"2161","131.25-175","0-12.5","75-100",2,3,1,0.995348837209302,0.00465116279069767,0,0
"2162","131.25-175","0-12.5","75-100",2,3,2,0.986046511627907,0.013953488372093,0,0
"2163","131.25-175","0-12.5","75-100",2,4,1,1,0,0,0
"2164","131.25-175","0-12.5","75-100",2,4,2,1,0,0,0
"2165","131.25-175","0-12.5","75-100",2,5,1,1,0,0,0
"2166","131.25-175","0-12.5","75-100",2,5,2,1,0,0,0
"2167","131.25-175","0-12.5","75-100",2,6,1,1,0,0,0
"2168","131.25-175","0-12.5","75-100",2,6,2,0.995192307692308,0.00480769230769231,0,0
"2169","131.25-175","0-12.5","75-100",2,7,1,0.98974358974359,0.0102564102564103,0,0
"2170","131.25-175","0-12.5","75-100",2,7,2,0.995495495495496,0.0045045045045045,0,0
"2171","131.25-175","0-12.5","75-100",3,1,1,0,0.90625,0.09375,0
"2172","131.25-175","0-12.5","75-100",3,1,2,0,0.82741116751269,0.17258883248731,0
"2173","131.25-175","0-12.5","75-100",3,2,1,0,0.965174129353234,0.0348258706467662,0
"2174","131.25-175","0-12.5","75-100",3,2,2,0,0.852017937219731,0.147982062780269,0
"2175","131.25-175","0-12.5","75-100",3,3,1,0,0.939252336448598,0.0607476635514019,0
"2176","131.25-175","0-12.5","75-100",3,3,2,0,0.85377358490566,0.14622641509434,0
"2177","131.25-175","0-12.5","75-100",3,4,1,0,0.914572864321608,0.085427135678392,0
"2178","131.25-175","0-12.5","75-100",3,4,2,0,0.84688995215311,0.15311004784689,0
"2179","131.25-175","0-12.5","75-100",3,5,1,0,0.990147783251232,0.00985221674876847,0
"2180","131.25-175","0-12.5","75-100",3,5,2,0,0.83743842364532,0.16256157635468,0
"2181","131.25-175","0-12.5","75-100",3,6,1,0,0.995327102803738,0.00467289719626168,0
"2182","131.25-175","0-12.5","75-100",3,6,2,0,0.876595744680851,0.123404255319149,0
